,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
914,I vespri siciliani*: Ebben? Non mi rispondi tu? (Arrigo and Monforte),Operatic Duets for Tenor and Baritone,Giuseppe Verdi,452000,spotify:track:6OmA4fSwF8AEP0q4VsXDez,https://api.spotify.com/v1/tracks/6OmA4fSwF8AEP0q4VsXDez,0.34,0.19,8.0,-18.041,1.0,0.0599,0.96,9.9e-05,0.322,0.331,80.946,audio_features,6OmA4fSwF8AEP0q4VsXDez,spotify:track:6OmA4fSwF8AEP0q4VsXDez,https://api.spotify.com/v1/tracks/6OmA4fSwF8AEP0q4VsXDez,https://api.spotify.com/v1/audio-analysis/6OmA4fSwF8AEP0q4VsXDez,452000.0,5.0,
915,Pimp of the Nation - Remix,The Badlands,Jackal and Hyde,215146,spotify:track:7gkynSjpIB3d1ByegqFtNZ,https://api.spotify.com/v1/tracks/7gkynSjpIB3d1ByegqFtNZ,0.815,0.936,7.0,-4.44,1.0,0.285,0.0243,0.0,0.726,0.564,111.041,audio_features,7gkynSjpIB3d1ByegqFtNZ,spotify:track:7gkynSjpIB3d1ByegqFtNZ,https://api.spotify.com/v1/tracks/7gkynSjpIB3d1ByegqFtNZ,https://api.spotify.com/v1/audio-analysis/7gkynSjpIB3d1ByegqFtNZ,215147.0,4.0,
916,Dirt - Audiotree Live Version,Snail Mail on Audiotree Live,Snail Mail,303429,spotify:track:1LzDKLSxYkcGQWbxLCQ2zM,https://api.spotify.com/v1/tracks/1LzDKLSxYkcGQWbxLCQ2zM,0.432,0.776,4.0,-8.213,1.0,0.0291,6.12e-05,0.00611,0.44,0.546,127.076,audio_features,1LzDKLSxYkcGQWbxLCQ2zM,spotify:track:1LzDKLSxYkcGQWbxLCQ2zM,https://api.spotify.com/v1/tracks/1LzDKLSxYkcGQWbxLCQ2zM,https://api.spotify.com/v1/audio-analysis/1LzDKLSxYkcGQWbxLCQ2zM,303430.0,3.0,
917,I Saw The Light,Evergreens,The Soaked Lamb,154306,spotify:track:4lpTlJ0jgUHET6JyY3oCiJ,https://api.spotify.com/v1/tracks/4lpTlJ0jgUHET6JyY3oCiJ,0.708,0.422,10.0,-7.272,1.0,0.0289,0.774,9.01e-05,0.128,0.654,80.125,audio_features,4lpTlJ0jgUHET6JyY3oCiJ,spotify:track:4lpTlJ0jgUHET6JyY3oCiJ,https://api.spotify.com/v1/tracks/4lpTlJ0jgUHET6JyY3oCiJ,https://api.spotify.com/v1/audio-analysis/4lpTlJ0jgUHET6JyY3oCiJ,154307.0,4.0,
918,Do You Think I'm a Whore - Live,Paperdoll - EP,Kittie,141093,spotify:track:4y5nJ758rrdYLjvwuK8OHx,https://api.spotify.com/v1/tracks/4y5nJ758rrdYLjvwuK8OHx,0.206,0.889,2.0,-4.073,0.0,0.0546,0.0001,0.00433,0.655,0.493,80.861,audio_features,4y5nJ758rrdYLjvwuK8OHx,spotify:track:4y5nJ758rrdYLjvwuK8OHx,https://api.spotify.com/v1/tracks/4y5nJ758rrdYLjvwuK8OHx,https://api.spotify.com/v1/audio-analysis/4y5nJ758rrdYLjvwuK8OHx,141093.0,4.0,
919,Virtuous Women - Live,The String Project - Live in Brussels,Philip Catherine,460373,spotify:track:1miphQQC02vMhOa3FV3cBG,https://api.spotify.com/v1/tracks/1miphQQC02vMhOa3FV3cBG,0.356,0.166,5.0,-19.36,0.0,0.0359,0.94,0.895,0.675,0.104,115.494,audio_features,1miphQQC02vMhOa3FV3cBG,spotify:track:1miphQQC02vMhOa3FV3cBG,https://api.spotify.com/v1/tracks/1miphQQC02vMhOa3FV3cBG,https://api.spotify.com/v1/audio-analysis/1miphQQC02vMhOa3FV3cBG,460373.0,3.0,
920,Bale Wala,Bale Wala,Jeric Medina,225900,spotify:track:5f638k89FTcXjSdX2XE9I0,https://api.spotify.com/v1/tracks/5f638k89FTcXjSdX2XE9I0,0.718,0.777,6.0,-4.387,0.0,0.0382,0.572,6.28e-06,0.375,0.746,99.979,audio_features,5f638k89FTcXjSdX2XE9I0,spotify:track:5f638k89FTcXjSdX2XE9I0,https://api.spotify.com/v1/tracks/5f638k89FTcXjSdX2XE9I0,https://api.spotify.com/v1/audio-analysis/5f638k89FTcXjSdX2XE9I0,225900.0,4.0,
921,The Dark Sentencer,The Dark Sentencer,Coheed and Cambria,464520,spotify:track:1TjOGLAvYEFfkFy74BCD0D,https://api.spotify.com/v1/tracks/1TjOGLAvYEFfkFy74BCD0D,0.327,0.949,11.0,-7.419,0.0,0.129,0.0007,1.46e-05,0.209,0.337,120.006,audio_features,1TjOGLAvYEFfkFy74BCD0D,spotify:track:1TjOGLAvYEFfkFy74BCD0D,https://api.spotify.com/v1/tracks/1TjOGLAvYEFfkFy74BCD0D,https://api.spotify.com/v1/audio-analysis/1TjOGLAvYEFfkFy74BCD0D,464521.0,4.0,
922,The Water is Wide,Sacred Cello,Steven Sharp Nelson,201666,spotify:track:0teAJ9JhJv2XjTp0sgB214,https://api.spotify.com/v1/tracks/0teAJ9JhJv2XjTp0sgB214,0.147,0.107,0.0,-17.907,1.0,0.0378,0.932,0.882,0.0887,0.0726,145.701,audio_features,0teAJ9JhJv2XjTp0sgB214,spotify:track:0teAJ9JhJv2XjTp0sgB214,https://api.spotify.com/v1/tracks/0teAJ9JhJv2XjTp0sgB214,https://api.spotify.com/v1/audio-analysis/0teAJ9JhJv2XjTp0sgB214,201667.0,3.0,
923,Rockstar's Girlfriend - Live in 2014 - Monitor Mix,Live & Out,Pistol Day Parade,269569,spotify:track:2JC9wOY4TLUI2LXDuZ8lgA,https://api.spotify.com/v1/tracks/2JC9wOY4TLUI2LXDuZ8lgA,0.373,0.934,1.0,-9.765,1.0,0.056,0.000711,0.000617,0.746,0.481,155.234,audio_features,2JC9wOY4TLUI2LXDuZ8lgA,spotify:track:2JC9wOY4TLUI2LXDuZ8lgA,https://api.spotify.com/v1/tracks/2JC9wOY4TLUI2LXDuZ8lgA,https://api.spotify.com/v1/audio-analysis/2JC9wOY4TLUI2LXDuZ8lgA,269569.0,4.0,
924,A Great Place To Be,Legacy,Gerald Wilson,137647,spotify:track:4jYbf8yqDwdHMCScopF6Pa,https://api.spotify.com/v1/tracks/4jYbf8yqDwdHMCScopF6Pa,0.112,0.151,9.0,-12.14,0.0,0.0295,0.9,0.739,0.206,0.111,178.288,audio_features,4jYbf8yqDwdHMCScopF6Pa,spotify:track:4jYbf8yqDwdHMCScopF6Pa,https://api.spotify.com/v1/tracks/4jYbf8yqDwdHMCScopF6Pa,https://api.spotify.com/v1/audio-analysis/4jYbf8yqDwdHMCScopF6Pa,137648.0,3.0,
925,"English Suite No. 3 In G Minor, BWV 808: III. Courante",Bach: Motion & Emotion,Johann Sebastian Bach,117493,spotify:track:3wj5jIhTTmNhhbn0AadR3V,https://api.spotify.com/v1/tracks/3wj5jIhTTmNhhbn0AadR3V,0.296,0.163,7.0,-23.174,0.0,0.0375,0.992,0.892,0.117,0.71,103.23,audio_features,3wj5jIhTTmNhhbn0AadR3V,spotify:track:3wj5jIhTTmNhhbn0AadR3V,https://api.spotify.com/v1/tracks/3wj5jIhTTmNhhbn0AadR3V,https://api.spotify.com/v1/audio-analysis/3wj5jIhTTmNhhbn0AadR3V,117493.0,4.0,
926,"Mind, Body, And Soul",Triangulation Station,Opio,166466,spotify:track:5JAtL7HciqIKXF0lIer34m,https://api.spotify.com/v1/tracks/5JAtL7HciqIKXF0lIer34m,0.695,0.889,7.0,-6.39,1.0,0.342,0.238,0.0,0.0598,0.516,98.769,audio_features,5JAtL7HciqIKXF0lIer34m,spotify:track:5JAtL7HciqIKXF0lIer34m,https://api.spotify.com/v1/tracks/5JAtL7HciqIKXF0lIer34m,https://api.spotify.com/v1/audio-analysis/5JAtL7HciqIKXF0lIer34m,166467.0,4.0,
927,Evergreen Boy,Thirteen Blood Red Rosebuds,Steve Forbert,223960,spotify:track:2tzvlR9NHlnoKAY1cCJeV8,https://api.spotify.com/v1/tracks/2tzvlR9NHlnoKAY1cCJeV8,0.611,0.429,5.0,-13.707,0.0,0.0291,0.0143,0.701,0.0798,0.276,106.108,audio_features,2tzvlR9NHlnoKAY1cCJeV8,spotify:track:2tzvlR9NHlnoKAY1cCJeV8,https://api.spotify.com/v1/tracks/2tzvlR9NHlnoKAY1cCJeV8,https://api.spotify.com/v1/audio-analysis/2tzvlR9NHlnoKAY1cCJeV8,223960.0,5.0,
928,Millennium Sightings: III. Solitude,Collage New Music Performs Martin Brody,Martin Brody,484213,spotify:track:7N20tqX7axTPJM0vaRAURe,https://api.spotify.com/v1/tracks/7N20tqX7axTPJM0vaRAURe,0.228,0.0513,1.0,-25.488,1.0,0.0435,0.987,0.0449,0.0991,0.0377,88.199,audio_features,7N20tqX7axTPJM0vaRAURe,spotify:track:7N20tqX7axTPJM0vaRAURe,https://api.spotify.com/v1/tracks/7N20tqX7axTPJM0vaRAURe,https://api.spotify.com/v1/audio-analysis/7N20tqX7axTPJM0vaRAURe,484213.0,4.0,
929,Tavener: The Protecting Veil: IV. The Incarnation,Essential Cello,John Tavener,223520,spotify:track:2R41G3fLUffaz18f2a4zjJ,https://api.spotify.com/v1/tracks/2R41G3fLUffaz18f2a4zjJ,0.241,0.155,5.0,-18.048,1.0,0.0446,0.906,0.912,0.0979,0.105,98.606,audio_features,2R41G3fLUffaz18f2a4zjJ,spotify:track:2R41G3fLUffaz18f2a4zjJ,https://api.spotify.com/v1/tracks/2R41G3fLUffaz18f2a4zjJ,https://api.spotify.com/v1/audio-analysis/2R41G3fLUffaz18f2a4zjJ,223520.0,4.0,
930,Mindbender (Circular Breakdown Mix),Unearthed,zircon,254235,spotify:track:2C0gu9BU8RqVhocesW8viA,https://api.spotify.com/v1/tracks/2C0gu9BU8RqVhocesW8viA,0.544,0.993,2.0,-6.813,1.0,0.0852,0.0124,0.874,0.154,0.0372,124.999,audio_features,2C0gu9BU8RqVhocesW8viA,spotify:track:2C0gu9BU8RqVhocesW8viA,https://api.spotify.com/v1/tracks/2C0gu9BU8RqVhocesW8viA,https://api.spotify.com/v1/audio-analysis/2C0gu9BU8RqVhocesW8viA,254235.0,4.0,
931,Judisches Fiaker Lied,"Dancing On The Edge Of A Volcano - Jewish Cabaret Music, Popular and Political Songs, 1900-1945",Gustav Pick,333386,spotify:track:4rSwGBmHLJjJp3AS75KseE,https://api.spotify.com/v1/tracks/4rSwGBmHLJjJp3AS75KseE,0.502,0.131,7.0,-20.969,1.0,0.0667,0.915,0.0,0.0898,0.597,77.345,audio_features,4rSwGBmHLJjJp3AS75KseE,spotify:track:4rSwGBmHLJjJp3AS75KseE,https://api.spotify.com/v1/tracks/4rSwGBmHLJjJp3AS75KseE,https://api.spotify.com/v1/audio-analysis/4rSwGBmHLJjJp3AS75KseE,333387.0,4.0,
932,Falling Out - Tiger & Woods Remix,Audio Illusions V.2 Sampler,Body Language,490000,spotify:track:1Qkw1hnjC5hQh9hWrvlVWX,https://api.spotify.com/v1/tracks/1Qkw1hnjC5hQh9hWrvlVWX,0.817,0.508,9.0,-9.839,0.0,0.0752,0.00102,0.468,0.364,0.437,120.008,audio_features,1Qkw1hnjC5hQh9hWrvlVWX,spotify:track:1Qkw1hnjC5hQh9hWrvlVWX,https://api.spotify.com/v1/tracks/1Qkw1hnjC5hQh9hWrvlVWX,https://api.spotify.com/v1/audio-analysis/1Qkw1hnjC5hQh9hWrvlVWX,490000.0,4.0,
933,Lust and Greed,Poison Smile,American Dog,183066,spotify:track:3uR1T7zhzkXqPxzqAdBLdx,https://api.spotify.com/v1/tracks/3uR1T7zhzkXqPxzqAdBLdx,0.351,0.992,8.0,-4.11,1.0,0.0944,0.000127,0.00074,0.32,0.424,110.971,audio_features,3uR1T7zhzkXqPxzqAdBLdx,spotify:track:3uR1T7zhzkXqPxzqAdBLdx,https://api.spotify.com/v1/tracks/3uR1T7zhzkXqPxzqAdBLdx,https://api.spotify.com/v1/audio-analysis/3uR1T7zhzkXqPxzqAdBLdx,183067.0,4.0,
934,The Brain Scramblers,Existence Is Futile (Deluxe Version),Revocation,191653,spotify:track:0MX7ro39IPt1wjdKLvyryE,https://api.spotify.com/v1/tracks/0MX7ro39IPt1wjdKLvyryE,0.575,0.953,9.0,-5.03,1.0,0.122,3.64e-06,0.081,0.0634,0.333,104.022,audio_features,0MX7ro39IPt1wjdKLvyryE,spotify:track:0MX7ro39IPt1wjdKLvyryE,https://api.spotify.com/v1/tracks/0MX7ro39IPt1wjdKLvyryE,https://api.spotify.com/v1/audio-analysis/0MX7ro39IPt1wjdKLvyryE,191653.0,4.0,
935,Wildcat Mama Blues,The Singing Cowboy,Gene Autry Trio,141750,spotify:track:3I4gE0Sx7gTrLPvrNXkhSh,https://api.spotify.com/v1/tracks/3I4gE0Sx7gTrLPvrNXkhSh,0.81,0.343,1.0,-10.371,1.0,0.0529,0.983,0.249,0.162,0.799,76.78,audio_features,3I4gE0Sx7gTrLPvrNXkhSh,spotify:track:3I4gE0Sx7gTrLPvrNXkhSh,https://api.spotify.com/v1/tracks/3I4gE0Sx7gTrLPvrNXkhSh,https://api.spotify.com/v1/audio-analysis/3I4gE0Sx7gTrLPvrNXkhSh,141750.0,4.0,
936,99 Biker Friends - Main Version - Clean,The Great Burrito Extortion Case,Bowling For Soup,194520,spotify:track:0GdLalHoMniRv9beSvxPAB,https://api.spotify.com/v1/tracks/0GdLalHoMniRv9beSvxPAB,0.496,0.854,2.0,-2.726,1.0,0.0635,0.00478,0.0,0.0991,0.753,144.961,audio_features,0GdLalHoMniRv9beSvxPAB,spotify:track:0GdLalHoMniRv9beSvxPAB,https://api.spotify.com/v1/tracks/0GdLalHoMniRv9beSvxPAB,https://api.spotify.com/v1/audio-analysis/0GdLalHoMniRv9beSvxPAB,194520.0,4.0,
937,Lies (feat. Luciana),Dharma: Sounds Of Summer,KSHMR,182779,spotify:track:25i3qcXyxJ4xJZejaswhee,https://api.spotify.com/v1/tracks/25i3qcXyxJ4xJZejaswhee,0.626,0.929,6.0,-4.295,0.0,0.0941,0.0659,6.7e-05,0.286,0.63,75.969,audio_features,25i3qcXyxJ4xJZejaswhee,spotify:track:25i3qcXyxJ4xJZejaswhee,https://api.spotify.com/v1/tracks/25i3qcXyxJ4xJZejaswhee,https://api.spotify.com/v1/audio-analysis/25i3qcXyxJ4xJZejaswhee,182780.0,4.0,
938,Everything I Do Is Wrong,Feel Like Going Home (The Songs of Charlie Rich),Keith Sykes,157914,spotify:track:7FVte8QAjQx0O06Cmmwe5W,https://api.spotify.com/v1/tracks/7FVte8QAjQx0O06Cmmwe5W,0.547,0.948,2.0,-4.154,1.0,0.0421,0.113,0.0,0.0955,0.913,134.294,audio_features,7FVte8QAjQx0O06Cmmwe5W,spotify:track:7FVte8QAjQx0O06Cmmwe5W,https://api.spotify.com/v1/tracks/7FVte8QAjQx0O06Cmmwe5W,https://api.spotify.com/v1/audio-analysis/7FVte8QAjQx0O06Cmmwe5W,157914.0,4.0,
939,Red Blood on White Snow,The New Chapter,Mechanical god creation,256917,spotify:track:3ncMKTW6mtEXyap4rfWAOw,https://api.spotify.com/v1/tracks/3ncMKTW6mtEXyap4rfWAOw,0.44,0.98,6.0,-4.525,1.0,0.0955,0.000281,0.236,0.0932,0.142,110.032,audio_features,3ncMKTW6mtEXyap4rfWAOw,spotify:track:3ncMKTW6mtEXyap4rfWAOw,https://api.spotify.com/v1/tracks/3ncMKTW6mtEXyap4rfWAOw,https://api.spotify.com/v1/audio-analysis/3ncMKTW6mtEXyap4rfWAOw,256918.0,4.0,
940,Blackout Screen.,13 Hedgehogs (Mxbx Singles 1994-1999),Melt-Banana,116746,spotify:track:3IhYRD2Ao2iCtR7JWd4H3k,https://api.spotify.com/v1/tracks/3IhYRD2Ao2iCtR7JWd4H3k,0.259,0.996,9.0,-3.914,0.0,0.388,0.164,0.303,0.658,0.039,150.828,audio_features,3IhYRD2Ao2iCtR7JWd4H3k,spotify:track:3IhYRD2Ao2iCtR7JWd4H3k,https://api.spotify.com/v1/tracks/3IhYRD2Ao2iCtR7JWd4H3k,https://api.spotify.com/v1/audio-analysis/3IhYRD2Ao2iCtR7JWd4H3k,116747.0,4.0,
941,Guttersuck,Infinite Infect,Vegas In Space,217080,spotify:track:1euO6t3N3lnZmf9NOKcNKL,https://api.spotify.com/v1/tracks/1euO6t3N3lnZmf9NOKcNKL,0.513,0.822,2.0,-5.518,1.0,0.0654,0.00272,0.000115,0.266,0.265,120.002,audio_features,1euO6t3N3lnZmf9NOKcNKL,spotify:track:1euO6t3N3lnZmf9NOKcNKL,https://api.spotify.com/v1/tracks/1euO6t3N3lnZmf9NOKcNKL,https://api.spotify.com/v1/audio-analysis/1euO6t3N3lnZmf9NOKcNKL,217080.0,4.0,
942,Since When (Three),Harmony Of The Spheres,Various Artists,155746,spotify:track:4T5FX9bL8ThcZHGlOyB2jF,https://api.spotify.com/v1/tracks/4T5FX9bL8ThcZHGlOyB2jF,0.302,0.516,0.0,-13.498,0.0,0.122,0.00443,0.931,0.288,0.112,66.246,audio_features,4T5FX9bL8ThcZHGlOyB2jF,spotify:track:4T5FX9bL8ThcZHGlOyB2jF,https://api.spotify.com/v1/tracks/4T5FX9bL8ThcZHGlOyB2jF,https://api.spotify.com/v1/audio-analysis/4T5FX9bL8ThcZHGlOyB2jF,155747.0,3.0,
943,Southside Can’t Stop - Slowed,Screwed Up Click Representa,Z-Ro,307266,spotify:track:6ZuIumUAxDNOIaHyHPszSm,https://api.spotify.com/v1/tracks/6ZuIumUAxDNOIaHyHPszSm,0.782,0.426,1.0,-8.056,1.0,0.427,0.296,0.0,0.778,0.494,134.477,audio_features,6ZuIumUAxDNOIaHyHPszSm,spotify:track:6ZuIumUAxDNOIaHyHPszSm,https://api.spotify.com/v1/tracks/6ZuIumUAxDNOIaHyHPszSm,https://api.spotify.com/v1/audio-analysis/6ZuIumUAxDNOIaHyHPszSm,307267.0,4.0,
944,Slouching Uphill,The Drought,Puce Mary,281230,spotify:track:34P51sn4CB0hWSmLGG8sup,https://api.spotify.com/v1/tracks/34P51sn4CB0hWSmLGG8sup,0.351,0.516,6.0,-10.09,0.0,0.0404,0.00085,0.827,0.866,0.0386,139.935,audio_features,34P51sn4CB0hWSmLGG8sup,spotify:track:34P51sn4CB0hWSmLGG8sup,https://api.spotify.com/v1/tracks/34P51sn4CB0hWSmLGG8sup,https://api.spotify.com/v1/audio-analysis/34P51sn4CB0hWSmLGG8sup,281230.0,5.0,
945,"Time Frozen: III. Where There Is Life, There Is Time (Live)","Coates: Symphony No. 2 ""Music in Abstract Lines"", Homage to Van Gogh, Anima della Terra & Time Frozen (Live)",Gloria Coates,505306,spotify:track:0yalHy96Om046PWNBQfjhz,https://api.spotify.com/v1/tracks/0yalHy96Om046PWNBQfjhz,0.0879,0.284,7.0,-24.291,1.0,0.0492,0.735,0.953,0.085,0.157,85.952,audio_features,0yalHy96Om046PWNBQfjhz,spotify:track:0yalHy96Om046PWNBQfjhz,https://api.spotify.com/v1/tracks/0yalHy96Om046PWNBQfjhz,https://api.spotify.com/v1/audio-analysis/0yalHy96Om046PWNBQfjhz,505307.0,1.0,
946,Delancey Street - A Cappella,Profile Singles,Dana Dane,32377,spotify:track:71F4gR9QNHOsXQ6uv2Kt4e,https://api.spotify.com/v1/tracks/71F4gR9QNHOsXQ6uv2Kt4e,0.753,0.612,0.0,-5.79,1.0,0.42,0.82,0.0,0.131,0.921,89.383,audio_features,71F4gR9QNHOsXQ6uv2Kt4e,spotify:track:71F4gR9QNHOsXQ6uv2Kt4e,https://api.spotify.com/v1/tracks/71F4gR9QNHOsXQ6uv2Kt4e,https://api.spotify.com/v1/audio-analysis/71F4gR9QNHOsXQ6uv2Kt4e,32378.0,4.0,
947,Next To Your Love,The Beauty of Becoming,Rotimi,140721,spotify:track:6PoBYq6ECxx1CTsLKud4Uo,https://api.spotify.com/v1/tracks/6PoBYq6ECxx1CTsLKud4Uo,0.659,0.635,2.0,-6.419,0.0,0.212,0.105,0.0,0.0789,0.828,195.872,audio_features,6PoBYq6ECxx1CTsLKud4Uo,spotify:track:6PoBYq6ECxx1CTsLKud4Uo,https://api.spotify.com/v1/tracks/6PoBYq6ECxx1CTsLKud4Uo,https://api.spotify.com/v1/audio-analysis/6PoBYq6ECxx1CTsLKud4Uo,140722.0,4.0,
948,Overcomer,Ancestral Recall,Christian Scott aTunde Adjuah,298785,spotify:track:3lo3kBhRkYsZspw5ry7N2V,https://api.spotify.com/v1/tracks/3lo3kBhRkYsZspw5ry7N2V,0.3,0.484,10.0,-12.898,0.0,0.057,0.00268,0.00377,0.0438,0.305,76.5,audio_features,3lo3kBhRkYsZspw5ry7N2V,spotify:track:3lo3kBhRkYsZspw5ry7N2V,https://api.spotify.com/v1/tracks/3lo3kBhRkYsZspw5ry7N2V,https://api.spotify.com/v1/audio-analysis/3lo3kBhRkYsZspw5ry7N2V,298785.0,4.0,
949,Charlotte Branle/Scottish Branle,Tunes From a Strange Land,Melissa Kacalanos,216053,spotify:track:4MbFsYTxPib1uOEdpvPUd9,https://api.spotify.com/v1/tracks/4MbFsYTxPib1uOEdpvPUd9,0.318,0.483,7.0,-9.368,1.0,0.0431,0.896,0.946,0.0966,0.25,126.047,audio_features,4MbFsYTxPib1uOEdpvPUd9,spotify:track:4MbFsYTxPib1uOEdpvPUd9,https://api.spotify.com/v1/tracks/4MbFsYTxPib1uOEdpvPUd9,https://api.spotify.com/v1/audio-analysis/4MbFsYTxPib1uOEdpvPUd9,216053.0,4.0,
950,Grab the Cookie - Original,Division VA EP 002,Posij,234418,spotify:track:67jr4dnaIZAyiQ5riGibz0,https://api.spotify.com/v1/tracks/67jr4dnaIZAyiQ5riGibz0,0.568,0.729,2.0,-4.103,1.0,0.491,0.096,0.00222,0.293,0.409,79.367,audio_features,67jr4dnaIZAyiQ5riGibz0,spotify:track:67jr4dnaIZAyiQ5riGibz0,https://api.spotify.com/v1/tracks/67jr4dnaIZAyiQ5riGibz0,https://api.spotify.com/v1/audio-analysis/67jr4dnaIZAyiQ5riGibz0,234419.0,4.0,
951,On the Sunnyside of Life,Glow,Beverly Smith and Carl Jones,143080,spotify:track:2K1BA1HMdJIjGEshP2PIoc,https://api.spotify.com/v1/tracks/2K1BA1HMdJIjGEshP2PIoc,0.687,0.428,9.0,-10.199,1.0,0.0296,0.716,0.0,0.348,0.91,131.78,audio_features,2K1BA1HMdJIjGEshP2PIoc,spotify:track:2K1BA1HMdJIjGEshP2PIoc,https://api.spotify.com/v1/tracks/2K1BA1HMdJIjGEshP2PIoc,https://api.spotify.com/v1/audio-analysis/2K1BA1HMdJIjGEshP2PIoc,143080.0,4.0,
952,N.N.N,Never Not Nothing,Never Not Nothing,58906,spotify:track:1N0bXv1njdl3Fgw0mRL642,https://api.spotify.com/v1/tracks/1N0bXv1njdl3Fgw0mRL642,0.319,0.222,8.0,-17.349,1.0,0.0448,0.815,0.897,0.177,0.0382,195.454,audio_features,1N0bXv1njdl3Fgw0mRL642,spotify:track:1N0bXv1njdl3Fgw0mRL642,https://api.spotify.com/v1/tracks/1N0bXv1njdl3Fgw0mRL642,https://api.spotify.com/v1/audio-analysis/1N0bXv1njdl3Fgw0mRL642,58907.0,4.0,
953,Holiday Insane,CMP'ler 2,Chad Wackerman,441946,spotify:track:1d1OxcLpxXrbK2VPz1EZBo,https://api.spotify.com/v1/tracks/1d1OxcLpxXrbK2VPz1EZBo,0.548,0.83,1.0,-9.044,1.0,0.0375,0.0101,0.634,0.0886,0.43,117.527,audio_features,1d1OxcLpxXrbK2VPz1EZBo,spotify:track:1d1OxcLpxXrbK2VPz1EZBo,https://api.spotify.com/v1/tracks/1d1OxcLpxXrbK2VPz1EZBo,https://api.spotify.com/v1/audio-analysis/1d1OxcLpxXrbK2VPz1EZBo,441947.0,3.0,
954,Einleitung zu einer wahren Geschichte,Mauthausen,Joe Zawinul,68760,spotify:track:73jr5cgFAiWrNQROy5bO9W,https://api.spotify.com/v1/tracks/73jr5cgFAiWrNQROy5bO9W,0.264,0.0244,1.0,-43.844,1.0,0.0477,0.84,0.971,0.101,0.036,64.414,audio_features,73jr5cgFAiWrNQROy5bO9W,spotify:track:73jr5cgFAiWrNQROy5bO9W,https://api.spotify.com/v1/tracks/73jr5cgFAiWrNQROy5bO9W,https://api.spotify.com/v1/audio-analysis/73jr5cgFAiWrNQROy5bO9W,68760.0,3.0,
955,"Concerto for Transverse Flute, Recorder, Strings and Basso Continuo in E Minor: IV. Presto",Leidenschaftliche Unterhaltung,Georg Philipp Telemann,167373,spotify:track:05c3cm46xyWfxIq6mwIxoe,https://api.spotify.com/v1/tracks/05c3cm46xyWfxIq6mwIxoe,0.455,0.128,3.0,-19.171,0.0,0.0379,0.878,0.839,0.148,0.416,141.816,audio_features,05c3cm46xyWfxIq6mwIxoe,spotify:track:05c3cm46xyWfxIq6mwIxoe,https://api.spotify.com/v1/tracks/05c3cm46xyWfxIq6mwIxoe,https://api.spotify.com/v1/audio-analysis/05c3cm46xyWfxIq6mwIxoe,167373.0,4.0,
956,Order My Steps,Worthy God,Praise and Harmony,211066,spotify:track:0QGabicO5sXEB5T0cFeRba,https://api.spotify.com/v1/tracks/0QGabicO5sXEB5T0cFeRba,0.331,0.22,0.0,-9.863,1.0,0.03,0.981,0.0,0.156,0.303,130.898,audio_features,0QGabicO5sXEB5T0cFeRba,spotify:track:0QGabicO5sXEB5T0cFeRba,https://api.spotify.com/v1/tracks/0QGabicO5sXEB5T0cFeRba,https://api.spotify.com/v1/audio-analysis/0QGabicO5sXEB5T0cFeRba,211067.0,3.0,
957,Unskinny Bop - Live,Power to the People,Poison,245533,spotify:track:6na6Wx8iLX8IGPNyH4ZIXO,https://api.spotify.com/v1/tracks/6na6Wx8iLX8IGPNyH4ZIXO,0.177,0.969,1.0,-5.953,1.0,0.268,0.0185,3.15e-06,0.759,0.138,202.4,audio_features,6na6Wx8iLX8IGPNyH4ZIXO,spotify:track:6na6Wx8iLX8IGPNyH4ZIXO,https://api.spotify.com/v1/tracks/6na6Wx8iLX8IGPNyH4ZIXO,https://api.spotify.com/v1/audio-analysis/6na6Wx8iLX8IGPNyH4ZIXO,245533.0,4.0,
958,Every Grain Of Sand,Head & Heart,Luka Bloom,254146,spotify:track:3O10QaMdaFuqP69lUwUhWr,https://api.spotify.com/v1/tracks/3O10QaMdaFuqP69lUwUhWr,0.507,0.347,2.0,-10.96,1.0,0.0263,0.869,6e-06,0.132,0.264,88.444,audio_features,3O10QaMdaFuqP69lUwUhWr,spotify:track:3O10QaMdaFuqP69lUwUhWr,https://api.spotify.com/v1/tracks/3O10QaMdaFuqP69lUwUhWr,https://api.spotify.com/v1/audio-analysis/3O10QaMdaFuqP69lUwUhWr,254147.0,4.0,
959,United We Fall (Acoustic),Only the Deaf Are Safe,MiSLeD,211133,spotify:track:1LbH35cx5DVBqdKzrklLNn,https://api.spotify.com/v1/tracks/1LbH35cx5DVBqdKzrklLNn,0.675,0.357,7.0,-10.506,1.0,0.0328,0.827,0.0,0.116,0.353,121.984,audio_features,1LbH35cx5DVBqdKzrklLNn,spotify:track:1LbH35cx5DVBqdKzrklLNn,https://api.spotify.com/v1/tracks/1LbH35cx5DVBqdKzrklLNn,https://api.spotify.com/v1/audio-analysis/1LbH35cx5DVBqdKzrklLNn,211133.0,4.0,
